N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
965.0,한국전자홀딩스,1390.0,10.0,-0.71%,500.0,3312.0,4636.0,385.0
966.0,파워 200,31730.0,135.0,-0.42%,0.0,,,
967.0,미래에셋증권우,4615.0,5.0,-0.11%,5000.0,,,
968.0,대신 철광석 선물 ETN(H),32075.0,1755.0,-5.19%,0.0,,,
969.0,DL이앤씨우,30150.0,650.0,+2.20%,5000.0,,,
970.0,KODEX K-미래차액티브,9800.0,5.0,+0.05%,0.0,,,
971.0,KBSTAR 고배당,10865.0,60.0,-0.55%,0.0,,,
972.0,KR모터스,661.0,9.0,-1.34%,500.0,1335.0,1684.0,-27.0
973.0,MH에탄올,8600.0,110.0,-1.26%,500.0,1021.0,4515.0,233.0
974.0,GS우,35550.0,0.0,0.00%,5000.0,,,
975.0,동양피스톤,4810.0,5.0,+0.10%,500.0,3546.0,3626.0,103.0
976.0,KODEX 미국반도체MV,9720.0,0.0,0.00%,0.0,,,
977.0,SG글로벌,1405.0,5.0,-0.35%,500.0,578.0,1870.0,-6.0
978.0,TRUE 나스닥 100 ETN,12575.0,145.0,+1.17%,0.0,,,
979.0,영화금속,1170.0,0.0,0.00%,500.0,2355.0,2116.0,-164.0
980.0,TIGER 차이나바이오테크SOLACTIVE,7880.0,40.0,-0.51%,0.0,,,
981.0,TIGER 인버스,5495.0,30.0,+0.55%,0.0,,,
982.0,티에이치엔,3405.0,45.0,+1.34%,500.0,4027.0,3399.0,198.0
983.0,TIGER 화장품,2190.0,5.0,+0.23%,0.0,,,
984.0,윌비스,897.0,2.0,-0.22%,1000.0,2765.0,2941.0,44.0
985.0,성안,1060.0,97.0,+10.07%,500.0,789.0,1416.0,-61.0
986.0,동일제강,2965.0,85.0,-2.79%,500.0,1822.0,1805.0,79.0
987.0,한익스프레스,5010.0,0.0,0.00%,500.0,7763.0,3748.0,57.0
988.0,부국증권우,20000.0,0.0,0.00%,5000.0,,,
989.0,에이엔피,2060.0,120.0,-5.50%,500.0,693.0,820.0,-120.0
990.0,KBSTAR Fn컨택트대표,7905.0,55.0,+0.70%,0.0,,,
991.0,TIGER Fn반도체TOP10,6970.0,65.0,-0.92%,0.0,,,
992.0,참엔지니어링,988.0,16.0,+1.65%,500.0,1506.0,6991.0,26.0
993.0,진양화학,3630.0,50.0,-1.36%,500.0,348.0,337.0,-39.0
994.0,갤럭시아에스엠,2070.0,35.0,-1.66%,500.0,289.0,409.0,35.0
995.0,티웨이홀딩스,520.0,1.0,+0.19%,500.0,2267.0,8053.0,-1485.0
996.0,KB Wise 분할매매 ETN,9425.0,0.0,0.00%,0.0,,,
997.0,HANARO 단기채권액티브,100935.0,5.0,0.00%,0.0,,,
998.0,KODEX 유럽탄소배출권선물ICE(H),12815.0,235.0,+1.87%,0.0,,,
999.0,인디에프,785.0,75.0,+10.56%,500.0,1487.0,1253.0,-221.0
1000.0,TIGER 미국필라델피아반도체레버리지(합성),8495.0,20.0,+0.24%,0.0,,,
1001.0,진양폴리,5500.0,120.0,-2.14%,500.0,531.0,481.0,47.0
1002.0,부산주공,803.0,27.0,+3.48%,500.0,1868.0,2397.0,-93.0
1003.0,TIGER 글로벌BBIG액티브,10320.0,65.0,+0.63%,0.0,,,
1004.0,KINDEX 미국친환경그린테마INDXX,11610.0,25.0,+0.22%,0.0,,,
1005.0,KODEX 미국종합채권SRI액티브(H),97135.0,350.0,-0.36%,0.0,,,
1006.0,TIGER 유로스탁스50(합성 H),12070.0,20.0,-0.17%,0.0,,,
1007.0,KODEX Fn성장,13235.0,65.0,-0.49%,0.0,,,
1008.0,선도전기,3000.0,0.0,0.00%,500.0,833.0,1679.0,-106.0
1009.0,대림통상,3540.0,65.0,-1.80%,1000.0,1552.0,1658.0,29.0
1010.0,삼성 코스피 풋매도 ETN,10770.0,0.0,0.00%,0.0,,,
1011.0,신풍제지,1535.0,50.0,-3.15%,500.0,259.0,939.0,-40.0
1012.0,KBSTAR 국채선물5년추종인버스,54120.0,255.0,-0.47%,0.0,,,
1013.0,한화솔루션우,47650.0,1100.0,-2.26%,5000.0,,,
1014.0,HANARO 200선물인버스,11375.0,60.0,+0.53%,0.0,,,
1015.0,형지엘리트,1715.0,5.0,+0.29%,500.0,1353.0,1304.0,-3.0
1016.0,롯데칠성우,68900.0,100.0,+0.15%,500.0,,,
1017.0,미래에셋 전기전자 Core5 ETN,26650.0,0.0,0.00%,0.0,,,
1018.0,케이비아이동국실업,606.0,18.0,-2.88%,500.0,5214.0,5680.0,-733.0
1019.0,SUN&L,4195.0,175.0,-4.00%,1000.0,4653.0,5662.0,-219.0
1020.0,TIGER 200TR,17040.0,80.0,-0.47%,0.0,,,
1021.0,SJM,3340.0,0.0,0.00%,500.0,1457.0,2450.0,77.0
1022.0,HANARO 글로벌럭셔리S&P(합성),16165.0,195.0,-1.19%,0.0,,,
1023.0,TIGER 퓨처모빌리티액티브,9285.0,35.0,+0.38%,0.0,,,
1024.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,20685.0,445.0,+2.20%,0.0,,,
1025.0,KODEX 국고채30년액티브,94325.0,595.0,+0.63%,0.0,,,
1026.0,비비안,1720.0,50.0,-2.82%,500.0,1879.0,1982.0,14.0
1027.0,원림,22250.0,450.0,-1.98%,5000.0,797.0,1703.0,32.0
1028.0,ARIRANG 미국S&P500(H),16925.0,185.0,+1.11%,0.0,,,
1029.0,바다로19호,3325.0,5.0,-0.15%,5000.0,114.0,474.0,77.0
1030.0,KBSTAR 200TR,16475.0,85.0,-0.51%,0.0,,,
1031.0,히어로즈 단기채권ESG액티브,100010.0,0.0,0.00%,0.0,,,
1032.0,케이탑리츠,1030.0,10.0,-0.96%,1000.0,320.0,2489.0,180.0
1033.0,이스타코,1155.0,20.0,-1.70%,500.0,71.0,821.0,-3.0
1034.0,KOSEF 통안채1년,100905.0,10.0,+0.01%,0.0,,,
1035.0,평화홀딩스,3350.0,15.0,-0.45%,500.0,6277.0,5181.0,76.0
1036.0,TIGER 코스닥150 레버리지,9390.0,0.0,0.00%,0.0,,,
1037.0,KODEX 차이나H레버리지(H),2380.0,75.0,-3.05%,0.0,,,
1038.0,키움 코스피 200 ETN,9745.0,0.0,0.00%,0.0,,,
1039.0,TIGER 미국S&P500선물인버스(H),4065.0,40.0,-0.97%,0.0,,,
1040.0,KODEX 미국달러선물인버스,8395.0,55.0,-0.65%,0.0,,,
1041.0,KBSTAR 대형고배당10TR,13610.0,165.0,-1.20%,0.0,,,
1042.0,KODEX 차이나H,16650.0,30.0,-0.18%,0.0,,,
1043.0,WISCOM,3150.0,25.0,-0.79%,500.0,1176.0,1353.0,0.0
1044.0,신한 인버스 2X 천연가스 선물 ETN,140.0,5.0,-3.45%,0.0,,,
1045.0,ARIRANG ESG가치주액티브,7575.0,50.0,-0.66%,0.0,,,
1046.0,우진아이엔에스,6310.0,20.0,-0.32%,500.0,895.0,1147.0,-67.0
1047.0,KODEX 차이나심천ChiNext(합성),11980.0,10.0,+0.08%,0.0,,,
1048.0,주연테크,800.0,11.0,-1.36%,200.0,882.0,597.0,-5.0
1049.0,동양고속,16350.0,850.0,+5.48%,5000.0,812.0,1688.0,-220.0
1050.0,TIGER 글로벌클라우드컴퓨팅INDXX,8200.0,70.0,-0.85%,0.0,,,
1051.0,QV 레버리지 S&P500 ETN,23585.0,460.0,+1.99%,0.0,,,
1052.0,KBSTAR 중기우량회사채,101095.0,60.0,+0.06%,0.0,,,
1053.0,QV 코스닥 150 ETN,11755.0,75.0,-0.63%,0.0,,,
1054.0,신한 레버리지 은 선물 ETN(H),4700.0,80.0,+1.73%,0.0,,,
1055.0,태양금속,1275.0,5.0,-0.39%,500.0,4630.0,4477.0,-8.0
1056.0,씨아이테크,1070.0,60.0,-5.31%,500.0,472.0,795.0,9.0
1057.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),18515.0,320.0,+1.76%,0.0,,,
1058.0,동원수산,9830.0,270.0,+2.82%,5000.0,1446.0,1009.0,62.0
1059.0,KINDEX 인도네시아MSCI(합성),11135.0,75.0,+0.68%,0.0,,,
1060.0,KODEX 미국S&P고배당커버드콜(합성 H),9120.0,45.0,+0.50%,0.0,,,
1061.0,호텔신라우,60300.0,1300.0,+2.20%,5000.0,,,
1062.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,181.0,324.0,-50.0
1063.0,KINDEX 단기채권알파액티브,99855.0,10.0,-0.01%,0.0,,,
1064.0,KODEX 아시아달러채권SRI플러스액티브,51050.0,310.0,+0.61%,0.0,,,
1065.0,TIGER 차이나클린에너지SOLACTIVE,10045.0,125.0,-1.23%,0.0,,,
1066.0,SJM홀딩스,2980.0,0.0,0.00%,500.0,1497.0,3329.0,79.0
1067.0,유엔젤,3370.0,15.0,-0.44%,500.0,297.0,617.0,31.0
1068.0,ARIRANG 미국S&P500,10330.0,120.0,+1.18%,0.0,,,
1069.0,삼성 미국 대형 성장주 ETN,22150.0,0.0,0.00%,0.0,,,
1070.0,미래산업,9940.0,310.0,-3.02%,500.0,483.0,1177.0,85.0
1071.0,이화산업,15800.0,300.0,-1.86%,5000.0,578.0,2748.0,-50.0
1072.0,SOL 200 Top10,8190.0,40.0,-0.49%,0.0,,,
1073.0,유화증권우,2525.0,5.0,+0.20%,1000.0,,,
1074.0,세기상사,8330.0,190.0,-2.23%,500.0,179.0,464.0,-16.0
1075.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,17635.0,215.0,-1.20%,0.0,,,
1076.0,HANARO Fn K-뉴딜디지털플러스,8770.0,20.0,+0.23%,0.0,,,
1077.0,세우글로벌,1520.0,40.0,-2.56%,500.0,324.0,496.0,26.0
1078.0,동원금속,931.0,13.0,+1.42%,500.0,3874.0,4569.0,117.0
1079.0,두산퓨얼셀2우B,14550.0,100.0,-0.68%,100.0,,,
1080.0,KINDEX 종합채권(AA-이상)KIS액티브,91415.0,65.0,+0.07%,0.0,,,
1081.0,TIGER 미국나스닥바이오,19755.0,710.0,+3.73%,0.0,,,
1082.0,우신시스템,2300.0,25.0,-1.08%,500.0,2623.0,3096.0,-115.0
1083.0,SK디스커버리우,30950.0,350.0,+1.14%,5000.0,,,
1084.0,녹십자홀딩스2우,49550.0,750.0,+1.54%,500.0,,,
1085.0,경인전자,26650.0,0.0,0.00%,5000.0,274.0,659.0,20.0
1086.0,미래아이앤지,300.0,3.0,+1.01%,100.0,78.0,997.0,9.0
1087.0,TBH글로벌,1995.0,20.0,+1.01%,500.0,1881.0,1170.0,53.0
1088.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,20755.0,460.0,+2.27%,0.0,,,
1089.0,TIGER 미국나스닥100레버리지(합성),9515.0,320.0,+3.48%,0.0,,,
1090.0,롯데지주우,50900.0,600.0,-1.17%,200.0,,,
1091.0,미래에셋 원자재 선물 ETN(H),13655.0,305.0,-2.18%,0.0,,,
1092.0,대교우B,2105.0,20.0,-0.94%,500.0,,,
1093.0,한국주강,3615.0,120.0,-3.21%,500.0,453.0,502.0,-6.0
1094.0,KINDEX KRX금현물,10690.0,15.0,+0.14%,0.0,,,
1095.0,신한 S&P500 VIX S/T 선물 ETN C,8110.0,165.0,-1.99%,0.0,,,
1096.0,삼성 코스피 200 ETN,8060.0,55.0,-0.68%,0.0,,,
1097.0,TRUE 코스피 200 ETN,8045.0,75.0,-0.92%,0.0,,,
1098.0,TIMEFOLIO Kstock액티브,8170.0,20.0,+0.25%,0.0,,,
1099.0,TRUE 코스피 양매도 3% OTM ETN,7955.0,0.0,0.00%,0.0,,,
1100.0,한성기업,6400.0,60.0,-0.93%,5000.0,2515.0,1999.0,-58.0
1101.0,TIGER 레버리지,14105.0,150.0,-1.05%,0.0,,,
1102.0,삼성 코스닥 150 ETN,7885.0,45.0,-0.57%,0.0,,,
1103.0,KODEX 철강,7915.0,170.0,-2.10%,0.0,,,
1104.0,SOL 글로벌탄소배출권선물IHS(합성),12150.0,65.0,+0.54%,0.0,,,
1105.0,KODEX 코스피TR,11395.0,65.0,-0.57%,0.0,,,
1106.0,대신 인버스 2X 알루미늄 선물 ETN(H),38680.0,205.0,-0.53%,0.0,,,
1107.0,SHD,31800.0,100.0,-0.31%,5000.0,1048.0,710.0,57.0
1108.0,TIGER KRX인터넷K-뉴딜,5425.0,45.0,-0.82%,0.0,,,
1109.0,TRUE 인버스 2X 은 선물 ETN,38070.0,370.0,-0.96%,0.0,,,
1110.0,미래에셋 인버스 2X 은 선물 ETN,37935.0,475.0,-1.24%,0.0,,,
1111.0,KBSTAR 게임테마,11495.0,180.0,-1.54%,0.0,,,
1112.0,삼성 미국 대형 성장주 ETN(H),18880.0,0.0,0.00%,0.0,,,
1113.0,KODEX 바이오,8575.0,10.0,+0.12%,0.0,,,
1114.0,KODEX 증권,5800.0,10.0,-0.17%,0.0,,,
1115.0,TIGER 리츠부동산인프라채권TR KIS,5305.0,10.0,-0.19%,0.0,,,
1116.0,KODEX 200미국채혼합,12285.0,10.0,-0.08%,0.0,,,
1117.0,삼성 미국 대형 가치주 ETN,18650.0,0.0,0.00%,0.0,,,
1118.0,삼성 인버스 2X 나스닥 100 ETN(H),7410.0,175.0,-2.31%,0.0,,,
1119.0,TRUE 인버스 2X 천연가스 선물 ETN(H),250.0,5.0,-1.96%,0.0,,,
1120.0,모두투어리츠,4705.0,10.0,+0.21%,5000.0,61.0,1098.0,34.0
1121.0,유안타증권우,2850.0,5.0,+0.18%,5000.0,,,
1122.0,에셋플러스 글로벌플랫폼액티브,6455.0,30.0,+0.47%,0.0,,,
1123.0,KINDEX 국고채3년,101650.0,365.0,+0.36%,0.0,,,
1124.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10425.0,210.0,-1.97%,0.0,,,
1125.0,한솔PNS,1780.0,70.0,+4.09%,500.0,2629.0,1097.0,46.0
1126.0,KBSTAR 금융채액티브,98805.0,20.0,-0.02%,0.0,,,
1127.0,삼성 레버리지 China A50 선물 ETN(H),36090.0,930.0,-2.51%,0.0,,,
1128.0,태원물산,4745.0,85.0,-1.76%,500.0,147.0,374.0,-5.0
1129.0,KB 레버리지 S&P 500 선물 ETN(H),8990.0,170.0,+1.93%,0.0,,,
1130.0,남양유업우,213500.0,500.0,-0.23%,5000.0,,,
1131.0,KOSEF 미국방어배당성장나스닥,14210.0,290.0,+2.08%,0.0,,,
1132.0,신한 레버리지 S&P500 선물 ETN,17725.0,385.0,+2.22%,0.0,,,
1133.0,KBSTAR 200선물인버스2X,3165.0,30.0,+0.96%,0.0,,,
1134.0,대한항공우,31900.0,150.0,-0.47%,5000.0,,,
1135.0,KODEX 코스피대형주,11400.0,65.0,-0.57%,0.0,,,
1136.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,17665.0,260.0,-1.45%,0.0,,,
1137.0,KOSEF 국고채3년,107015.0,280.0,+0.26%,0.0,,,
1138.0,KODEX KRX기후변화솔루션,9250.0,50.0,-0.54%,0.0,,,
1139.0,성문전자,1800.0,25.0,-1.37%,500.0,493.0,544.0,34.0
1140.0,KODEX KRX300,14550.0,80.0,-0.55%,0.0,,,
1141.0,TIGER 200 헬스케어,18220.0,15.0,-0.08%,0.0,,,
1142.0,미래에셋 중국 심천 100 ETN,17020.0,10.0,-0.06%,0.0,,,
1143.0,체시스,1060.0,5.0,+0.47%,500.0,429.0,812.0,-17.0
1144.0,KODEX 미국채울트라30년선물(H),9415.0,95.0,-1.00%,0.0,,,
1145.0,KODEX 국채선물10년,61950.0,310.0,+0.50%,0.0,,,
1146.0,TIGER 인도니프티50레버리지(합성),27680.0,420.0,-1.49%,0.0,,,
1147.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11245.0,0.0,0.00%,0.0,,,
1148.0,한화투자증권우,6960.0,0.0,0.00%,5000.0,,,
1149.0,QV S&P500 버퍼10% 9월 ETN,11135.0,115.0,+1.04%,0.0,,,
1150.0,HANARO Fn전기&수소차,8350.0,0.0,0.00%,0.0,,,
1151.0,TIGER 탄소효율그린뉴딜,7765.0,25.0,-0.32%,0.0,,,
1152.0,진도,2675.0,70.0,-2.55%,500.0,590.0,1364.0,38.0
1153.0,키움 미국달러선물 ETN,11070.0,30.0,+0.27%,0.0,,,
1154.0,TRUE 인버스 2X 구리 선물 ETN,33060.0,1260.0,+3.96%,0.0,,,
1155.0,QV 인버스 레버리지 은 선물 ETN(H),32855.0,0.0,0.00%,0.0,,,
1156.0,신한 레버리지 금 선물 ETN,16330.0,10.0,+0.06%,0.0,,,
1157.0,메리츠 인버스 2X 은 선물 ETN(H),32575.0,360.0,-1.09%,0.0,,,
1158.0,QV 코스피 200 ETN,32505.0,0.0,0.00%,0.0,,,
1159.0,KINDEX 삼성그룹섹터가중,13985.0,0.0,0.00%,0.0,,,
1160.0,금호전기,1320.0,20.0,-1.49%,500.0,416.0,838.0,-86.0
1161.0,TIGER KRX기후변화솔루션,9285.0,35.0,-0.38%,0.0,,,
1162.0,TIGER 농산물선물Enhanced(H),7615.0,60.0,-0.78%,0.0,,,
1163.0,KBSTAR 미국S&P원유생산기업(합성 H),6440.0,5.0,-0.08%,0.0,,,
1164.0,KODEX 미국나스닥100선물인버스(H),12455.0,135.0,-1.07%,0.0,,,
1165.0,삼성 미국 대형 가치주 ETN(H),15875.0,70.0,+0.44%,0.0,,,
1166.0,KODEX 미디어&엔터테인먼트,14300.0,125.0,-0.87%,0.0,,,
1167.0,대신343 K200,31435.0,85.0,-0.27%,0.0,,,
1168.0,삼성 China A50 선물 ETN(H),15675.0,120.0,-0.76%,0.0,,,
1169.0,삼화전자,2990.0,150.0,-4.78%,1000.0,443.0,669.0,-40.0
1170.0,미래에셋 레버리지 옥수수 선물 ETN,31170.0,340.0,-1.08%,0.0,,,
1171.0,BYC우,143500.0,0.0,0.00%,5000.0,,,
1172.0,KB 천연가스 선물 ETN(H),30895.0,390.0,+1.28%,0.0,,,
1173.0,대신 천연가스 선물 ETN(H),30745.0,210.0,+0.69%,0.0,,,
1174.0,신한 레버리지 미국달러 선물 ETN,15205.0,85.0,+0.56%,0.0,,,
1175.0,미래에셋 에너지화학 Core5 ETN,15095.0,30.0,-0.20%,0.0,,,
1176.0,KOSEF 미국달러선물,14340.0,85.0,+0.60%,0.0,,,
1177.0,TRUE 인버스 2X 플래티넘 선물 ETN,29950.0,1255.0,+4.37%,0.0,,,
1178.0,베트남개발1,217.0,0.0,0.00%,0.0,,,
1179.0,TIGER 차이나항셍테크레버리지(합성 H),9635.0,345.0,-3.46%,0.0,,,
1180.0,HANARO 200선물레버리지,16085.0,185.0,-1.14%,0.0,,,
1181.0,KBSTAR 내수주플러스,8120.0,5.0,-0.06%,0.0,,,
1182.0,미래에셋 원유선물혼합 ETN(H),29520.0,295.0,-0.99%,0.0,,,
1183.0,신한 구리 선물 ETN(H),14750.0,390.0,-2.58%,0.0,,,
1184.0,SOL 미국S&P500ESG,10475.0,155.0,+1.50%,0.0,,,
1185.0,SOL 미국S&P500,11270.0,155.0,+1.39%,0.0,,,
1186.0,하나 레버리지 콩 선물 ETN(H),29255.0,355.0,-1.20%,0.0,,,
1187.0,KODEX 고배당,9435.0,5.0,+0.05%,0.0,,,
1188.0,코아스,945.0,2.0,-0.21%,500.0,1108.0,793.0,-47.0
1189.0,신한 레버리지 다우존스지수 선물 ETN(H),28990.0,390.0,+1.36%,0.0,,,
1190.0,TIGER Fn신재생에너지,10165.0,175.0,-1.69%,0.0,,,
1191.0,KBSTAR 국채선물3년,50245.0,130.0,+0.26%,0.0,,,
1192.0,TIGER S&P글로벌헬스케어(합성),19290.0,230.0,+1.21%,0.0,,,
1193.0,ARIRANG 미국장기우량회사채,90890.0,475.0,-0.52%,0.0,,,
1194.0,KODEX IT,15845.0,70.0,-0.44%,0.0,,,
1195.0,QV 인버스 레버리지 구리 선물 ETN(H),28400.0,1190.0,+4.37%,0.0,,,
1196.0,메리츠 인버스 2X 구리 선물 ETN(H),28355.0,925.0,+3.37%,0.0,,,
1197.0,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,14110.0,80.0,+0.57%,0.0,,,
1198.0,HANARO 코스닥150,11110.0,40.0,+0.36%,0.0,,,
1199.0,미래에셋 K200 Auto-KO-P 2212-01 ETN,13885.0,20.0,+0.14%,0.0,,,
1200.0,TIGER 원유선물Enhanced(H),4775.0,45.0,-0.93%,0.0,,,
1201.0,KINDEX 200TR,19575.0,65.0,-0.33%,0.0,,,
1202.0,세방우,7410.0,30.0,+0.41%,500.0,,,
1203.0,신한 브렌트원유 선물 ETN(H),13650.0,175.0,-1.27%,0.0,,,
1204.0,하나 인버스 2X 구리 선물 ETN(H),27055.0,0.0,0.00%,0.0,,,
1205.0,KODEX 헬스케어,12765.0,5.0,-0.04%,0.0,,,
1206.0,일정실업,22300.0,1700.0,-7.08%,5000.0,318.0,413.0,-81.0
1207.0,하나 레버리지 옥수수 선물 ETN(H),26750.0,620.0,-2.27%,0.0,,,
1208.0,ARIRANG 미국나스닥테크,20530.0,150.0,-0.73%,0.0,,,
1209.0,KODEX 차이나A50,20345.0,250.0,-1.21%,0.0,,,
1210.0,신한 콩 선물 ETN(H),13105.0,75.0,-0.57%,0.0,,,
1211.0,대덕전자1우,12500.0,150.0,-1.19%,500.0,,,
1212.0,KODEX S&P글로벌인프라(합성),14510.0,55.0,+0.38%,0.0,,,
1213.0,삼성 KRX 금현물 ETN,13005.0,10.0,+0.08%,0.0,,,
1214.0,TIGER 차이나반도체FACTSET,7280.0,40.0,+0.55%,0.0,,,
1215.0,TIGER 200IT레버리지,32330.0,370.0,-1.13%,0.0,,,
1216.0,TIGER 차이나CSI300인버스(합성),8070.0,35.0,+0.44%,0.0,,,
1217.0,KODEX 미국S&P에너지(합성),12615.0,155.0,+1.24%,0.0,,,
1218.0,삼성 레버리지 금 선물 ETN(H),25690.0,100.0,-0.39%,0.0,,,
1219.0,TRUE 인버스 2X 금 선물 ETN,25550.0,190.0,+0.75%,0.0,,,
1220.0,신한 금 선물 ETN(H),12765.0,55.0,-0.43%,0.0,,,
1221.0,신한 인버스 2X 천연가스 선물 ETN(H),85.0,0.0,0.00%,0.0,,,
1222.0,ARIRANG 미국단기우량회사채,110870.0,385.0,+0.35%,0.0,,,
1223.0,솔루스첨단소재2우B,13300.0,50.0,-0.37%,100.0,,,
1224.0,TIGER AI코리아그로스액티브,10915.0,40.0,-0.37%,0.0,,,
1225.0,삼성중공우,217000.0,2000.0,-0.91%,1000.0,,,
1226.0,삼성 인버스 2X 은 선물 ETN(H),2490.0,40.0,-1.58%,0.0,,,
1227.0,KODEX 탄소효율그린뉴딜,7780.0,45.0,-0.58%,0.0,,,
1228.0,NPC우,4665.0,95.0,-2.00%,500.0,,,
1229.0,메리츠 레버리지 대표 농산물 선물 ETN(H),24440.0,780.0,-3.09%,0.0,,,
1230.0,TIGER 코스닥150선물인버스,5085.0,10.0,-0.20%,0.0,,,
1231.0,TIGER 골드선물(H),12155.0,25.0,-0.21%,0.0,,,
1232.0,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,12015.0,0.0,0.00%,0.0,,,
1233.0,미래에셋 인버스 코스피200 선물 ETN,12010.0,40.0,+0.33%,0.0,,,
1234.0,신한 인버스 코스피 200 선물 ETN,11980.0,40.0,-0.33%,0.0,,,
1235.0,KBSTAR 비메모리반도체액티브,7460.0,95.0,-1.26%,0.0,,,
1236.0,하이트론,2470.0,0.0,0.00%,2500.0,275.0,474.0,-150.0
1237.0,에이리츠,5310.0,20.0,-0.38%,5000.0,73.0,941.0,46.0
1238.0,KINDEX 친환경자동차밸류체인액티브,9440.0,90.0,+0.96%,0.0,,,
1239.0,KODEX 미국러셀2000(H),11735.0,60.0,-0.51%,0.0,,,
1240.0,삼성 레버리지 은 선물 ETN(H),7780.0,125.0,+1.63%,0.0,,,
1241.0,KINDEX ESG액티브,7065.0,50.0,-0.70%,0.0,,,
1242.0,코리아써우,7840.0,170.0,-2.12%,500.0,,,
1243.0,신한 옥수수 선물 ETN(H),11520.0,50.0,-0.43%,0.0,,,
1244.0,TIGER 삼성그룹펀더멘털,10095.0,55.0,-0.54%,0.0,,,
1245.0,신한 인버스 코스닥 150 선물 ETN,11495.0,10.0,+0.09%,0.0,,,
1246.0,미래에셋 인버스 코스닥150 선물 ETN,11480.0,15.0,+0.13%,0.0,,,
1247.0,TIGER 200동일가중,10900.0,65.0,-0.59%,0.0,,,
1248.0,TIGER 200 금융,5695.0,20.0,-0.35%,0.0,,,
1249.0,신한 인버스 2X 구리 선물 ETN,4520.0,215.0,+4.99%,0.0,,,
1250.0,KODEX 미국ETF산업Top10 Indxx,11390.0,235.0,+2.11%,0.0,,,
1251.0,메리츠 인버스 2X 금 선물 ETN(H),22120.0,260.0,+1.19%,0.0,,,
1252.0,QV 인버스 미국 IT TOP5 ETN(H),11035.0,170.0,-1.52%,0.0,,,
1253.0,KB 레버리지 항셍테크 선물 ETN(H),2005.0,65.0,-3.14%,0.0,,,
1254.0,TIGER 구리실물,9380.0,30.0,+0.32%,0.0,,,
1255.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),21995.0,260.0,-1.17%,0.0,,,
1256.0,KODEX 미국채10년선물,12105.0,80.0,+0.67%,0.0,,,
1257.0,TIGER KRX게임K-뉴딜,6470.0,130.0,-1.97%,0.0,,,
1258.0,대상우,15800.0,0.0,0.00%,1000.0,,,
1259.0,KBSTAR 글로벌4차산업IT(합성 H),18000.0,15.0,+0.08%,0.0,,,
1260.0,KODEX 미국달러선물레버리지,13245.0,155.0,+1.18%,0.0,,,
1261.0,삼성 코스피 풋매도 4% OTM ETN,10740.0,0.0,0.00%,0.0,,,
1262.0,KODEX TRF5050,11930.0,50.0,+0.42%,0.0,,,
1263.0,QV 인버스 레버리지 금 선물 ETN(H),21440.0,0.0,0.00%,0.0,,,
1264.0,대신 밀 선물 ETN(H),10680.0,300.0,-2.73%,0.0,,,
1265.0,TIGER 미국S&P500배당귀족,10340.0,120.0,+1.17%,0.0,,,
1266.0,TIGER 코스피고배당,13280.0,5.0,-0.04%,0.0,,,
1267.0,LX하우시스우,20450.0,50.0,+0.25%,5000.0,,,
1268.0,다이나믹디자인,3995.0,435.0,-9.82%,500.0,530.0,1160.0,-183.0
1269.0,메리츠 레버리지 인플레이션 국채 ETN,10505.0,25.0,+0.24%,0.0,,,
1270.0,KODEX TRF7030,13050.0,45.0,+0.35%,0.0,,,
1271.0,하이트진로2우B,18350.0,0.0,0.00%,5000.0,,,
1272.0,KODEX 에너지화학,15590.0,65.0,-0.42%,0.0,,,
1273.0,하나 S&P 인버스 2X WTI원유 선물 ETN,20705.0,455.0,+2.25%,0.0,,,
1274.0,KB S&P 인버스 2X WTI원유 선물 ETN,20695.0,470.0,+2.32%,0.0,,,
1275.0,메리츠 인플레이션 국채 ETN,10340.0,10.0,+0.10%,0.0,,,
1276.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,20680.0,430.0,+2.12%,0.0,,,
1277.0,QV 블룸버그 -2X WTI원유선물 ETN,20615.0,440.0,+2.18%,0.0,,,
1278.0,KINDEX 아시아TOP50S&P,12450.0,70.0,-0.56%,0.0,,,
1279.0,KODEX 배당성장채권혼합,11350.0,30.0,+0.27%,0.0,,,
1280.0,미래에셋 미디어엔터 Core5 ETN,10135.0,135.0,-1.31%,0.0,,,
1281.0,삼성 인버스 2X 구리 선물 ETN(H),4035.0,160.0,+4.13%,0.0,,,
1282.0,유유제약1우,8890.0,0.0,0.00%,1000.0,,,
1283.0,티와이홀딩스우,15950.0,100.0,+0.63%,500.0,,,
1284.0,TRUE 레버리지 금 선물 ETN,19885.0,155.0,-0.77%,0.0,,,
1285.0,TIMEFOLIO 이노베이션액티브,7905.0,10.0,-0.13%,0.0,,,
